"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
1073,33.9171515000804,29.7723214036179,20.0342970802253,22.8870121141471,24.4077839428993,25.4338414758779,26.2493194764036,26.9489269893167,27.5771961581918,28.1593811739779,28.7118178219622,29.2463066721842,29.7723214036179,30.2983361350516,30.8328249852736,31.3852616332578,31.967446649044,32.5957158179191,33.2953233308322,34.1108013313578,35.1368588643365,36.6576306930886,39.5103457270105
1074,43.4786317957805,39.0793783200829,29.3413545167945,32.1940693983539,33.7148411458822,34.7408986240595,35.5563765810308,36.2559840565781,36.8842531918976,37.4664381765895,38.0188747950683,38.5533636167435,39.0793783200829,39.6053930234224,40.1398818450975,40.6923184635764,41.2745034482682,41.9027725835877,42.602380059135,43.4178580161064,44.4439154942836,45.964687241812,48.8174021233714
1075,49.8917811957114,47.4856916487924,37.7476683652683,40.6003830945648,42.1211547609224,43.1472121843342,43.9626900977796,44.6622975359855,45.2905666377713,45.8727515913892,46.4251881803819,46.9596769735289,47.4856916487924,48.011706324056,48.546195117203,49.0986317061956,49.6808166598136,50.3090857615994,51.0086931998053,51.8241711132507,52.8502285366625,54.37100020302,57.2237149323166
1076,54.5511672494082,53.0848230977636,43.3468003336643,46.1995149107974,47.7202864960372,48.7463438647192,49.5618217346672,50.2614291355561,50.8896982038301,51.4718831263944,52.0243196859202,52.5588084505576,53.0848230977636,53.6108377449696,54.145326509607,54.6977630691328,55.2799479916971,55.9082170599711,56.6078244608601,57.423302330808,58.44935969949,59.9701312847298,62.8228458618629
1077,56.4847702073147,55.7792245798912,46.0412023348775,48.8939167599466,50.4146882641216,51.4407455781096,52.2562234045884,52.9558307681848,53.5840998029689,54.1662846944998,54.7187212245779,55.2532099607244,55.7792245798912,56.305239199058,56.8397279352044,57.3921644652826,57.9743493568134,58.6026183915975,59.3022257551939,60.1177035816728,61.1437608956608,62.6645323998358,65.5172468249049
1078,61.9585595400748,55.2116193347389,45.473597608472,48.3263118815763,49.8470833047395,50.8731405640691,51.6886183471073,52.3882256734354,53.0164946747515,53.5986795352692,54.1511160359189,54.685604743593,55.2116193347389,55.7376339258848,56.2721226335589,56.8245591342086,57.4067439947264,58.0350129960424,58.7346203223705,59.5500981054087,60.5761553647383,62.0969267879015,64.9496410610058
1079,54.5947980463378,54.9214426851979,45.1834214773393,48.036135598578,49.5569069407821,50.5829641454892,51.398441885115,52.0980491741991,52.726318142069,53.3085029715939,53.8609394428343,54.3954281220547,54.9214426851979,55.4474572483412,55.9819459275615,56.534382398802,57.1165672283268,57.7448361961967,58.4444434852809,59.2599212249067,60.2859784296137,61.8067497718178,64.6594638930565
1080,54.1463006527725,47.8794696247408,38.1414489349523,40.9941629044244,42.5149341657224,43.5409913158424,44.3564690120841,45.0560762639487,45.6843451983941,46.2665299969463,46.8189664387968,47.3534550895819,47.8794696247408,48.4054841598996,48.9399728106848,49.4924092525352,50.0745940510874,50.7028629855329,51.4024702373974,52.2179479336392,53.2440050837592,54.7647763450571,57.6174903145293
1081,39.8108229477426,41.3818853952874,31.6438652232312,34.4965790410357,36.0173502214803,37.0434073170488,37.8588849699349,38.558492184604,39.1867610856469,39.7689458532466,40.3213822657262,40.8558708880947,41.3818853952874,41.9078999024801,42.4423885248486,42.9948249373282,43.5770097049279,44.2052786059708,44.90488582064,45.720363473526,46.7464205690945,48.2671917495391,51.1199055673436
1082,27.0935589717679,28.0801547696875,18.3421351150261,21.1948487812619,22.7156198809057,23.7416769219584,24.557154531517,25.256761709015,25.8850305766771,26.4672153133445,27.0196516964723,27.5541402904427,28.0801547696875,28.6061692489324,29.1406578429027,29.6930942260306,30.2752789626979,30.90354783036,31.6031550078581,32.4186326174166,33.4446896584693,34.9654607581131,37.818174424349
1083,15.2634916460558,12.657590850074,2.91957171247012,5.77228522723601,7.29305624613176,8.31911323270412,9.13459079896344,9.8341979393146,10.4624667736176,11.0446514793729,11.5970878331681,12.1315763987588,12.657590850074,13.1836053013892,13.7180938669799,14.2705302207751,14.8527149265304,15.4809837608334,16.1805909011846,16.9960684674439,18.0221254540162,19.542896472912,22.3956099876779
1084,-0.623513136606084,-2.46880508822767,-12.2068237091108,-9.35411034571618,-7.83333940751588,-6.80728247538837,-5.99180495240009,-5.29219784917162,-4.66392904820594,-4.08174437334268,-3.52930804886094,-2.99481951163134,-2.46880508822767,-1.94279066482399,-1.4083021275944,-0.855865803112648,-0.27368112824939,0.35458767271629,1.05419477594476,1.86967229893304,2.89572923106055,4.41650016926084,7.26921353265548
1085,-17.9024121969935,-18.7294023176684,-28.4674204221674,-25.6147072100454,-24.093936352488,-23.0678794747699,-22.2524019950245,-21.5527949288945,-20.9245261612445,-20.3423415172531,-19.7899052220657,-19.2554167131788,-18.7294023176684,-18.2033879221581,-17.6688994132711,-17.1164631180838,-16.5342784740924,-15.9060097064423,-15.2064026403124,-14.390925160567,-13.3648682828488,-11.8440974252914,-8.99138421316948
1086,-34.1449344470184,-35.5082402611314,-45.2462578495823,-42.3935447886346,-40.8727740116676,-39.8467171883234,-39.0312397517927,-38.3316327227371,-37.7033639883809,-37.1211793752413,-36.5687431093293,-36.0342546287666,-35.5082402611314,-34.9822258934962,-34.4477374129334,-33.8953011470214,-33.3131165338818,-32.6848477995257,-31.9852407704701,-31.1697633339394,-30.1437065105952,-28.6229357336282,-25.7702226726804
1087,-51.8227310104629,-51.1614474132275,-60.8994644859663,-58.0467515760943,-56.5259808796653,-55.4999241106597,-54.6844467173155,-53.9848397253102,-53.3565710242263,-52.7743864419184,-52.2219502052626,-51.6874617530057,-51.1614474132275,-50.6354330734493,-50.1009446211924,-49.5485083845366,-48.9663238022287,-48.3380551011448,-47.6384481091395,-46.8229707157953,-45.7969139467897,-44.2761432503607,-41.4234303404887
1088,-69.446700886242,-66.2746593910336,-76.0126759483959,-73.1599631895014,-71.6391925735579,-70.6131358588555,-69.7976585086698,-69.0980515536906,-68.4697828858573,-67.8875983343611,-67.3351621269425,-66.800673702973,-66.2746593910336,-65.7486450790943,-65.2141566551247,-64.6617204477062,-64.07953589621,-63.4512672283767,-62.7516602733975,-61.9361829232118,-60.9101262085094,-59.3893555925659,-56.5366428336714
1089,-84.11166384447,-80.5027584914884,-90.2407745338093,-87.3880619257941,-85.8672913902838,-84.8412347298493,-84.025757422794,-83.3261505048168,-82.6978818702125,-82.1156973495079,-81.5632611713076,-81.028772775607,-80.5027584914884,-79.9767442073698,-79.4422558116693,-78.889819633469,-78.3076351127643,-77.67936647816,-76.9797595601828,-76.1642822531276,-75.1382255926931,-73.6174550571828,-70.7647424491676
1090,-90.7386956394053,-92.1745749171309,-101.912590444745,-99.0598779875113,-97.5391075323819,-96.51305092618,-95.6975736622271,-94.9979667812279,-94.369698179831,-93.7875136898979,-93.2350775408968,-92.7005891734468,-92.1745749171309,-91.648560660815,-91.114072293365,-90.5616361443639,-89.9794516544309,-89.351183053034,-88.6515761720348,-87.8360989080819,-86.81004230188,-85.2892718467506,-82.4365593895166
1091,-100.058861707244,-97.7020994553294,-107.440114468572,-104.587402162021,-103.06663178722,-102.040575235216,-101.225098014337,-100.525491170292,-99.8972226020808,-99.3150381428993,-98.7626020230785,-98.2281136838607,-97.7020994553294,-97.1760852267982,-96.6415968875804,-96.0891607677595,-95.506976308578,-94.8787077403669,-94.1791008963217,-93.3636236754431,-92.3375671234386,-90.8167967486378,-87.964084442087
1092,-101.026580866512,-101.377650547315,-111.11566504652,-108.262952890555,-106.74218259603,-105.716126098188,-104.900648920356,-104.20104211324,-103.572773578193,-102.990589149744,-102.438153059084,-101.90366474808,-101.377650547315,-100.851636346551,-100.317148035547,-99.7647119448872,-99.1825275164373,-98.5542589813904,-97.8546521742751,-97.0391749964429,-96.0131184986005,-94.4923482040762,-91.6396360481107
1093,-93.4800500406675,-99.7052096026499,-109.443223588151,-106.590511582673,-105.069741368373,-104.043684924657,-103.228207789844,-102.528601019634,-101.90033251773,-101.318148119992,-100.765712058475,-100.231223775666,-99.7052096026499,-99.1791954296337,-98.6447071468254,-98.0922710853082,-97.5100866875699,-96.8818181856657,-96.1822114154564,-95.3667342806425,-94.3406778369271,-92.8199076226271,-89.9671956171491
1094,-90.3104869679479,-90.8390729641151,-100.577086436246,-97.7243745811575,-96.2036044470297,-95.1775480574061,-94.3620709655827,-93.6624642322554,-93.0341957634723,-92.4520113964257,-91.8995753640319,-91.3650871094008,-90.8390729641151,-90.3130588188294,-89.7785705641983,-89.2261345318045,-88.643950164758,-88.0156816959749,-87.3160749626475,-86.5005978708242,-85.4745414812006,-83.9537713470728,-81.1010594919845
1095,-81.3305446877293,-81.2651967328738,-91.0032096919675,-88.1504979871713,-86.6297279331637,-85.6036715975968,-84.788194548736,-84.0885878522666,-83.4603194165832,-82.8781350802085,-82.3256990769192,-81.791210850447,-81.2651967328738,-80.7391826153006,-80.2046943888284,-79.6522583855391,-79.0700740491643,-78.441805613481,-77.7421989170116,-76.9267218681508,-75.9006655325839,-74.3798954785763,-71.5271837737801
1096,-68.0843502353361,-69.091287985006,-78.8293004313957,-75.9765888767941,-74.4558189028546,-73.4297626213093,-72.6142856153832,-71.914678955748,-71.2864105531428,-70.7042262474199,-70.1517902732162,-69.6173020748847,-69.091287985006,-68.5652738951273,-68.0307856967958,-67.4783497225922,-66.8961654168692,-66.267897014264,-65.5682903546288,-64.7528133487027,-63.7267570671574,-62.2059870932179,-59.3532755386163
1097,-56.8739359394711,-54.1161275392389,-63.8541394732572,-61.0014280687527,-59.4806581748295,-58.4546019472708,-57.6391249842515,-56.9395183614265,-56.311249991878,-55.729065716787,-55.1766297716501,-54.6421416014411,-54.1161275392389,-53.5901134770368,-53.0556253068277,-52.5031893616908,-51.9210050865999,-51.2927367170514,-50.5931300942264,-49.7776531312071,-48.7515969036483,-47.2308270097251,-44.3781156052206
1098,-37.6279448586382,-39.7809176331872,-49.5189290551664,-46.6662178006617,-45.1454479867028,-44.1193918130957,-43.3039148929553,-42.6043083069167,-41.9760399704035,-41.3938557259247,-40.8414198098357,-40.3069316677308,-39.7809176331872,-39.2549035986437,-38.7204154565388,-38.1679795404498,-37.585795295971,-36.9575269594578,-36.2579203734191,-35.4424434532788,-34.4163872796716,-32.8956174657128,-30.0429062112081
1099,-19.1597215681371,-22.315483579147,-32.053494489419,-29.2007833848168,-27.6800136507705,-26.6539575310799,-25.8384806537907,-25.1388741045146,-24.5106058010153,-23.9284215871287,-23.3759857000688,-22.8414975860498,-22.315483579147,-21.7894695722441,-21.2549814582252,-20.7025455711652,-20.1203613572787,-19.4920930537793,-18.7924865045032,-17.9770096272141,-16.9509535075235,-15.4301837734771,-12.577472668875
1100,-4.7790680810287,-4.44504980554543,-14.1830602044419,-11.3303492496452,-9.8095795954595,-8.78352352965056,-7.96804669518482,-7.26844018264739,-6.64017191214052,-6.0579877288264,-5.50555187077671,-4.97106378482554,-4.44504980554543,-3.91903582626532,-3.38454774031415,-2.83211188226447,-2.24992769895035,-1.62165942844347,-0.922052915906041,-0.106576081440303,0.919479984368633,2.44024963855428,5.29296059335101
1101,12.7233038130262,10.5094582538854,0.771448366033164,3.62415917112154,5.14492874549823,6.17098475746044,6.9864615491305,7.68606802495306,8.31433626248884,8.89652041525032,9.44895624430855,9.98344430221014,10.5094582538854,11.0354722055606,11.5699602634622,12.1223960925205,12.704580245282,13.3328484828177,14.0324549586403,14.8479317503103,15.8739877622726,17.3947573366492,20.2474681417376
1102,29.0335535414242,24.9355219035739,15.1975125264348,18.0502231819118,19.5709926765313,20.5970486346816,21.4125253835837,22.1121318227152,22.7404000273012,23.3225841495299,23.8750199496154,24.4095079794856,24.9355219035739,25.4615358276621,25.9960238575323,26.5484596576179,27.1306437798465,27.7589119844325,28.458518423564,29.2739951724661,30.3000511306165,31.8208206252359,34.6735312807129
1103,37.1098760984713,38.0040592339365,28.2660503671801,31.1187608731426,32.6395302880563,33.6655861924297,34.4810628985915,35.1806693010556,35.8089374727133,36.3911215644288,36.9435573355605,37.4780453374174,38.0040592339365,38.5300731304557,39.0645611323126,39.6169969034442,40.1991809951598,40.8274491668175,41.5270555692816,42.3425322754434,43.3685881798167,44.8893575947305,47.742068100693
1104,46.6060778428174,45.4934034147477,35.7553950580434,38.6081054145882,40.1288747498479,41.154930600479,41.9704072639283,42.6700136297488,43.2982817684993,43.8804658297216,44.432901571918,44.9673895457798,45.4934034147477,46.0194172837156,46.5539052575774,47.1063409997738,47.6885250609961,48.3167931997466,49.0163995655671,49.8318762290164,50.8579320796475,52.3787014149072,55.231411771452
1105,59.2590355121014,50.7184108043023,40.9804029573202,43.8331131645438,45.3538824202011,46.3799382171248,47.1954148378891,47.8950211670897,48.5232892729544,49.1054733037031,49.657909016983,50.1923969628678,50.7184108043023,51.2444246457367,51.7789125916215,52.3313483049015,52.9135323356501,53.5418004415149,54.2414067707155,55.0568833914798,56.0829391884035,57.6037084440607,60.4564186512844
1106,56.2014517998583,56.7988781447382,47.0608708071485,49.9135808651478,51.434350041254,52.460405784505,53.2758823626119,53.9754886552163,54.6037567282165,55.1859407285113,55.7383764128935,56.2728643308194,56.7988781447382,57.324891958657,57.8593798765829,58.4118155609651,58.9939995612599,59.6222676342601,60.3218739268645,61.1373505049714,62.1634062482224,63.6841754243287,66.5368854823279
1107,58.2724816075661,55.022444393209,45.2844375646824,48.1371474735537,49.6579165701603,50.6839722597734,51.4994487952505,52.1990550512824,52.8273230914393,53.4095070612999,53.961942716803,54.4964306067881,55.022444393209,55.54845817963,56.082946069615,56.6353817251182,57.2175656949788,57.8458337351357,58.5454399911675,59.3609165266447,60.3869722162577,61.9077413128644,64.7604512217357
1108,58.1554055373498,52.3357213203826,42.59771500059,45.4504247604297,46.9711937775881,47.9972494135979,48.8127259064728,49.5123321259558,50.1406001332907,50.7227840727367,51.2752196993795,51.8097075614417,52.3357213203826,52.8617350793235,53.3962229413858,53.9486585680285,54.5308425074746,55.1591105148095,55.8587167342924,56.6741932271674,57.7002488631771,59.2210178803356,62.0737276401753
1109,53.2039357975578,48.7639941684167,39.0259883570293,41.8786979679337,43.3994669056953,44.4255224881364,45.2409989384367,45.9406051213943,46.5688730959284,47.1510570049796,47.7034926027806,48.2379804369381,48.7639941684167,49.2900078998953,49.8244957340528,50.3769313318538,50.959115240905,51.5873832154391,52.2869893983967,53.102465848697,54.1285214311381,55.6492903688997,58.5019999798041
1110,36.5306355340265,42.8288530415905,33.0908477382798,35.9435572003452,37.4643260587613,38.4903815876683,39.3058579954214,40.0054641418774,40.6337320836318,41.2159159623077,41.7683515312856,42.3028393375565,42.8288530415905,43.3548667456245,43.8893545518953,44.4417901208732,45.0239739995492,45.6522419413036,46.3518480877596,47.1673244955126,48.1933800244196,49.7141488828357,52.5668583449011
1111,24.5526361098951,29.8490505746851,20.1110457791231,22.9637550924455,24.4845238715673,25.5105793469748,26.3260557122082,27.0256618221861,27.653929731182,28.2361135795024,28.7885491196757,29.3230368980779,29.8490505746851,30.3750642512922,30.9095520296944,31.4619875698677,32.0441714181881,32.672439327184,33.3720454371619,34.1875218023953,35.2135772778028,36.7343460569246,39.587055370247
1112,18.2106142497786,16.5057897162714,6.76778542813033,9.62049459280586,11.1412632926845,12.1673187146271,12.9827950373682,13.6824011108915,14.3106689871501,14.8928528051345,15.4452883165219,15.9797760670734,16.5057897162714,17.0318033654694,17.5662911160209,18.1187266274083,18.7009104453927,19.3291783216513,20.0287843951746,20.8442607179157,21.8703161398583,23.3910848397369,26.2437940044125
1113,9.12025845862021,7.13719112445541,-2.60081265659226,0.251896359532297,1.772664980219,2.7987203487311,3.61419662900741,4.31380266609966,4.94207050964207,5.52425429730998,6.07668977993011,6.61117750264883,7.13719112445541,7.66320474626199,8.19769246898072,8.75012795160084,9.33231173926875,9.96057958281116,10.6601856199034,11.4756619001797,12.5017172686918,14.0224858893785,16.8751949055031
1114,-2.9375492464042,-0.759575074053084,-10.4975783483345,-7.6448694806651,-6.12410093911927,-5.09804562400315,-4.28256938616427,-3.58296338547955,-2.95469557463223,-2.37251181726119,-1.82007636338984,-1.28558866848589,-0.759575074053084,-0.233561479620283,0.300926215283674,0.853361669155028,1.43554542652607,2.06381323737338,2.7634192380581,3.57889547589699,4.60495079101311,6.12571933255892,8.97842820022836
1115,-12.6278923358139,-9.01564505247811,-18.7536478203202,-15.9009391010101,-14.3801706385541,-13.3541153767995,-12.5386391813707,-11.8390332170701,-11.2107654388967,-10.628581711803,-10.0761462866619,-9.54165861955479,-9.01564505247811,-8.48963148540143,-7.9551438182943,-7.40270839315318,-6.82052466605947,-6.19225688788616,-5.4926509235855,-4.67717472815667,-3.65111946640208,-2.1303510039461,0.722357715363954
1116,-19.0636096283538,-15.8531437044574,-25.5911459661866,-22.7384373951403,-21.2176690117231,-20.1916138032957,-19.3761376502496,-18.6765317223095,-18.0482639767891,-17.4660802799532,-16.9136448835238,-16.3791572441956,-15.8531437044574,-15.3271301647192,-14.792642525391,-14.2402071289616,-13.6580234321257,-13.0297556866053,-12.3301497586652,-11.5146736056191,-10.4886183971917,-8.96785001377453,-6.1151414427282
1117,-23.1329236604901,-19.9376593465371,-29.6756611024797,-26.8229526796015,-25.3021843751723,-24.2761292200376,-23.4606531093469,-22.761047217744,-22.1327795048555,-21.5505958382579,-20.9981604705217,-20.4636728589545,-19.9376593465371,-19.4116458341198,-18.8771582225526,-18.3247228548164,-17.7425391882188,-17.1142714753303,-16.4146655837274,-15.5991894730367,-14.573134317902,-13.0523660134727,-10.1996575905946
1118,-17.429487879586,-21.2419278890115,-30.9799291394933,-28.1272208646879,-26.6064526391956,-25.5803975373193,-24.7649214689567,-24.0653156136676,-23.4370479333899,-22.8548642970112,-22.3024289579497,-21.7679413741256,-21.2419278890115,-20.7159144038974,-20.1814268200733,-19.6289914810118,-19.0468078446331,-18.4185401643554,-17.7189343090663,-16.9034582407036,-15.8774031388274,-14.3566349133351,-11.5039266385297
1119,-20.5025035626947,-15.8470524111768,-25.5850531565235,-22.7323450296953,-21.2115768830892,-20.1855218344371,-19.3700458083753,-18.6704399893765,-18.0421723416887,-17.4599887355093,-16.9075534251041,-16.3730658690052,-15.8470524111768,-15.3210389533484,-14.7865513972495,-14.2341160868443,-13.6519324806649,-13.0236648329771,-12.3240590139783,-11.5085829879165,-10.4825279392644,-8.96175979265829,-6.10905166583011
1120,-8.45369973771414,-12.2247969249641,-21.9627971655009,-19.1100891865548,-17.5893211187841,-16.5632661233217,-15.7477901395336,-15.0481843568017,-14.4199167416828,-13.8377331656834,-13.2852978839159,-12.7508103555244,-12.2247969249641,-11.6987834944038,-11.1642959660123,-10.6118606842449,-10.0296771082454,-9.4014094931265,-8.70180371039467,-7.88632772660649,-6.86027273114418,-5.33950466337345,-2.48679668442729
1121,-6.25706598181005,-1.92876145387527,-11.6667611899272,-8.81405335876785,-7.29328536978173,-6.26723042747501,-5.45175448593323,-4.75214873944504,-4.12388115687406,-3.54169761103507,-2.98926235788694,-2.45477485718503,-1.92876145387527,-1.40274805056551,-0.868260549863601,-0.315825296715474,0.266358249123517,0.894625831694497,1.59423157818269,2.40970751972448,3.43576246203119,4.95653045101731,7.80923828217664
1122,13.5894206276861,5.72003592045353,-4.01796331143811,-1.1652556279705,0.355512282281711,1.38156717146703,2.19704307078962,2.89664878105749,3.52491633110151,4.10709984679942,4.65953507134661,5.19402254437679,5.72003592045353,6.24604929653028,6.78053676956045,7.33297199410764,7.91515550980556,8.54342305984957,9.24302877011745,10.05850466944,11.0845595586254,12.6053274688776,15.4580351523452
1123,20.223926468896,20.7957158136152,11.0577170855595,13.9104246214304,15.4311924529993,16.4572472890974,17.272723146228,17.9723288202988,18.6005963378368,19.182779823413,19.7352150193777,20.2697024647539,20.7957158136152,21.3217291624764,21.8562166078527,22.4086518038173,22.9908352893936,23.6191028069315,24.3187084810024,25.1341843381329,26.160239174231,27.6810070058,30.5337145416709
1124,35.7842944812543,31.6677137560022,21.9297155314584,24.7824229198275,26.3031906727638,27.3292454558088,28.1447212707745,28.8443269086716,29.4725943937244,30.0547778491983,30.6072130165988,31.1417004343389,31.6677137560022,32.1937270776654,32.7282144954055,33.280649662806,33.8628331182799,34.4911006033328,35.1907062412299,36.0061820561955,37.0322368392406,38.5530045921768,41.405711980546
1125,37.6415176074664,44.190761777254,34.4527640558984,37.3054712968606,38.8262389712148,39.8522937012408,40.6677694740687,41.3673750758153,41.9956425284039,42.5778259537948,43.1302610926495,43.6647484827713,44.190761777254,44.7167750717368,45.2512624618585,45.8036976007132,46.3858810261041,47.0141484786927,47.7137540804394,48.5292298532672,49.5552845832932,51.0760522576474,53.9287594986096
1126,51.4575083005175,49.2021554583634,39.4641582398727,42.3168653335226,43.8376329293452,44.8636876063863,45.6791633371034,46.3787689027228,47.007036322868,47.5892197181954,48.1416548285226,48.6761421910437,49.2021554583634,49.7281687256831,50.2626560882042,50.8150911985315,51.3972745938588,52.025542014004,52.7251475796234,53.5406233103405,54.5666779873816,56.0874455832042,58.9401526768541
1127,56.4278648201791,56.1758573361395,46.4378606201905,49.2905675666228,50.8113350839643,51.8373897080546,52.652865396688,53.3524709262034,53.980738313926,54.562921679209,55.1153567610272,55.6498440959653,56.1758573361395,56.7018705763136,57.2363579112518,57.7887929930699,58.3709763583529,58.9992437460756,59.698849275591,60.5143249642244,61.5403795883147,63.0611471056561,65.9138540520885
1128,55.8130313313674,59.0784174258919,49.3404212121619,52.1931280114712,53.7138954503819,54.7399500215553,55.5554256681321,56.2550311615666,56.8832985168876,57.4654818521456,58.0179169054729,58.5524042128459,59.0784174258919,59.6044306389379,60.1389179463109,60.6913529996382,61.2735363348962,61.9018036902171,62.6014091836516,63.4168848302285,64.4429394014019,65.9637068403126,68.8164136396219
1129,52.0087162048988,56.5013771657844,46.7633814539508,49.6160881062316,51.1368554667619,52.1629099850525,52.9783855895997,53.6779910469765,54.3062583699165,54.8884416751688,55.4408767000236,55.9753639798491,56.5013771657844,57.0273903517196,57.5618776315451,58.1143126563999,58.6964959616522,59.3247632845922,60.0243687419691,60.8398443465163,61.8658988648068,63.3866662253371,66.2393728776179
1130,47.5158150657577,49.3354197000246,39.5974244897655,42.450130995112,43.9708982773123,44.9969527427539,45.8124283052984,46.5120337266407,47.1403010172207,47.7224842924864,48.274919288887,48.8094065411827,49.3354197000246,49.8614328588665,50.3959201111622,50.9483551075628,51.5305383828286,52.1588056734085,52.8584110947508,53.6738866572953,54.699941122737,56.2207084049372,59.0734149102838
1131,41.6916231486223,39.8051334580192,30.0671387490126,32.9198451075192,34.4406123114396,35.4666667240663,36.2821422446351,36.981747629966,37.6100148882065,38.192198133505,38.7446331014696,39.2791203262532,39.8051334580192,40.3311465897852,40.8656338145687,41.4180687825333,42.0002520278318,42.6285192860724,43.3281246714033,44.1436001919721,45.1696546045987,46.6904218085192,49.5431281670258
1132,28.8848573442362,29.0103158132633,19.2723216051877,22.1250278169486,23.6457949426395,24.6718493024849,25.487324781105,26.1869301304476,26.8151973563695,27.39738057172,27.9498155112669,28.4843027085559,29.0103158132633,29.5363289179707,30.0708161152598,30.6232510548067,31.2054342701572,31.8337014960791,32.5333068454217,33.3487823240417,34.3748366838872,35.895603809578,38.748310021339
1133,15.1904775289963,14.4985535518068,4.7605598443409,7.61326590945021,9.1340329569616,10.1600872640598,10.975562700758,11.6751680141353,12.3034352077593,12.885618393181,13.4380533043284,13.9725404741406,14.4985535518068,15.0245666294729,15.5590537992851,16.1114887104325,16.6936718958542,17.3219390894782,18.0215444028556,18.8370198395537,19.8630741466519,21.3838411941633,24.2365472592726
1134,-3.11730533555376,-1.60677933362068,-11.3447725407977,-8.49206662224598,-6.97129965286391,-5.9452453984792,-5.12977000367603,-4.43016472624088,-3.80189756489403,-3.21971440938197,-2.66727952661593,-2.13279238426297,-1.60677933362068,-1.08076628297839,-0.546279140625437,0.00615574214060244,0.588338897652663,1.21660605899951,1.91621133643466,2.73168673123784,3.75774098562254,5.27850795500461,8.13121387355631
1135,-24.6493633050087,-20.1183488059895,-29.8563415131983,-27.0036357411103,-25.4828688498074,-24.4568146481024,-23.6413392951674,-22.9417340536514,-22.3134669245611,-21.7312837989395,-21.1788489445365,-20.6443618296252,-20.1183488059895,-19.5923357823538,-19.0578486674425,-18.5054138130396,-17.923230687418,-17.2949635583276,-16.5953583168116,-15.7798829638766,-14.7538287621716,-13.2330618708688,-10.3803560987808
1136,-49.5326512171945,-40.7031286530648,-50.4411208606255,-47.5884152349074,-46.0676484216338,-45.0415942725748,-44.2261189614811,-43.5265137558612,-42.8982466590067,-42.3160635632564,-41.7636287371985,-41.2291416497112,-40.7031286530648,-40.1771156564183,-39.6426285689311,-39.0901937428731,-38.5080106471228,-37.8797435502683,-37.1801383446485,-36.3646630335548,-35.3386088844957,-33.8178420712222,-30.965136445504
1137,-55.1496529085666,-63.241234475506,-72.9792261837388,-70.1265207042968,-68.6057539690024,-67.5796998725556,-66.7642246032764,-66.0646194335297,-65.4363523688904,-64.8541693029923,-64.3017345052612,-63.7672474451804,-63.241234475506,-62.7152215058315,-62.1807344457508,-61.6282996480196,-61.0461165821215,-60.4178495174822,-59.7182443477355,-58.9027690784564,-57.8767149820095,-56.3559482467152,-53.5032427672732
1138,-80.5187619808201,-75.0504162127799,-84.7884074220044,-81.9357020887448,-80.4149354313799,-79.3888813875116,-78.5734061600202,-77.8738010261237,-77.2455339936789,-76.6633509576139,-76.1109161881914,-75.5764291554996,-75.0504162127799,-74.5244032700602,-73.9899162373684,-73.4374814679459,-72.8552984318809,-72.2270313994361,-71.5274262655396,-70.7119510380482,-69.68589699418,-68.165130336815,-65.3124250035554
1139,-90.1776372654984,-91.1834033686214,-100.921394079157,-98.0686888919864,-96.5479223125008,-95.5218683211775,-94.7063931354471,-94.0067880373778,-93.378521037107,-92.796338030856,-92.243903289724,-91.7094162844037,-91.1834033686214,-90.6573904528392,-90.1229034475188,-89.5704687063869,-88.9882857001358,-88.360018699865,-87.6604136017957,-86.8449384160654,-85.818884424742,-84.2981178452565,-81.4454126580858
1140,-101.272601792507,-100.58318985126,-110.321180063426,-107.468475022251,-105.947708520595,-104.921654581783,-104.106179437786,-103.406574375522,-102.778307407404,-102.196124430948,-101.643689718088,-101.109202740122,-100.58318985126,-100.057176962398,-99.5226899844316,-98.970255271572,-98.3880722951159,-97.7598053269985,-97.0602002647335,-96.2447251207375,-95.2186711819254,-93.6979046802695,-90.8451996390943
1141,-116.856127189651,-106.791542855948,-116.529532570063,-113.67682767479,-112.156061250914,-111.130007364579,-110.314532262291,-109.614927235807,-108.986660299823,-108.404477353142,-107.852042668537,-107.317555717907,-106.791542855948,-106.265529993989,-105.731043043359,-105.178608358754,-104.596425412074,-103.968158476089,-103.268553449606,-102.453078347317,-101.427024460983,-99.9062580371069,-97.0535531418337
1142,-114.686674159118,-113.864834441022,-123.602823657404,-120.75011890794,-119.229352561794,-118.203298727903,-117.387823667296,-116.688218676571,-116.059951772699,-115.477768855775,-114.925334199406,-114.390847276095,-113.864834441022,-113.338821605949,-112.804334682638,-112.251900026269,-111.669717109345,-111.041450205473,-110.341845214748,-109.526370154141,-108.50031632025,-106.979549974104,-104.12684522464
1143,-117.785693856447,-111.778716086843,-121.51670480581,-118.664000202062,-117.143233933596,-116.117180152116,-115.301705133163,-114.602100178174,-113.973833306393,-113.391650419208,-112.839215791057,-112.304728895047,-111.778716086843,-111.252703278638,-110.718216382629,-110.165781754478,-109.583598867292,-108.955331995512,-108.255727040523,-107.440252021569,-106.41419824009,-104.893431971624,-102.040727367875
