"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
878,-1.9997304944021,-4.99052855756636,-12.0037607541066,-9.94926260755805,-8.85401724784218,-8.11506040333088,-7.52776092872199,-7.02391027364436,-6.5714368132255,-6.15215272012186,-5.75429311764737,-5.36935934786163,-4.99052855756636,-4.61169776727109,-4.22676399748535,-3.82890439501086,-3.40962030190722,-2.95714684148836,-2.45329618641073,-1.86599671180183,-1.12703986729054,-0.03179450757467,2.02270363897391
879,-5.92533276634177,-3.17714087842697,-10.1903726578502,-8.13587463349439,-7.04062933891902,-6.30167253835772,-5.71437309867888,-5.21052247356813,-4.75804904006046,-4.33876497189404,-3.94090539308254,-3.55597164619101,-3.17714087842697,-2.79831011066294,-2.41337636377141,-2.0155167849599,-1.59623271679349,-1.14375928328582,-0.639908658175068,-0.0526092184962303,0.686347582065071,1.78159287664044,3.83609090099626
880,-3.36923462804226,-1.7352399021697,-8.74847126858833,-6.69397336522055,-5.59872813514345,-4.85977137809883,-4.27247197300567,-3.76862137756635,-3.31614797070454,-2.89686392722949,-2.49900437184768,-2.11407064762464,-1.7352399021697,-1.35640915671476,-0.971475432491725,-0.573615877109909,-0.154331833634857,0.298141573226951,0.801992168666271,1.38929157375943,2.12824833080405,3.22349356088114,5.27799146424893
881,0.216910543581159,-0.676316530449868,-7.68954748835792,-5.63504970466166,-4.53980453838102,-3.80084782437956,-3.21354845349574,-2.70969788740499,-2.2572245068991,-1.83794048784674,-1.44008095563967,-1.05514725383847,-0.676316530449868,-0.297485807061267,0.0874478947399314,0.485307426947004,0.904591445999367,1.35706482650525,1.860915392596,2.44821476347982,3.18717147748128,4.28241664376192,6.33691442745818
882,1.09126540110574,-0.0354712335107701,-7.0487017874317,-4.99420412208185,-3.89895901889123,-3.16000234745631,-2.57270301040304,-2.06885247333587,-1.61637911889407,-1.19709512399396,-0.799235614705014,-0.41430193507737,-0.0354712335107701,0.343359468055831,0.728293147683475,1.12615265697242,1.54543665187253,1.99791000631433,2.5017605433815,3.08905988043478,3.8280165518697,4.92326165506031,6.97775932041016
883,0.732326572515003,0.148255827011968,-6.8649743271137,-4.81047677888226,-3.71523173812704,-2.97627510881698,-2.38897580524321,-1.88512529689848,-1.43265196825031,-1.01336799725185,-0.615508510643229,-0.230574852959062,0.148255827011968,0.527086506982997,0.912020164667165,1.30987965127579,1.72916362227425,2.18163695092242,2.68548745926715,3.27278676284092,4.01174339215098,5.1069884329062,7.16148598113764
884,2.18190072850707,-0.116005874523173,-7.12923563236782,-5.07473820022531,-3.97949322135667,-3.24053663380119,-2.65323736341264,-2.14938688353787,-1.6969135804566,-1.27762963314969,-0.879770169022034,-0.494836533088458,-0.116005874523173,0.262824784042113,0.647758419975689,1.04561788410335,1.46490183141026,1.91737513449153,2.42122561436629,3.00852488475485,3.74748147231032,4.84272645117896,6.89722388332147
885,-2.52094270964408,-0.757877657928616,-7.77110702201928,-5.71660970522542,-4.62136478784871,-3.88240824178155,-3.2951090043666,-2.79125855278024,-2.33878527510284,-1.9195013513364,-1.52164190954635,-1.13670829522466,-0.757877657928616,-0.379047020632572,0.00588659368911382,0.403746035479168,0.823029959245611,1.27550323692301,1.77935368850936,2.36665292592432,3.10560947199148,4.20085438936818,6.25535170616205
886,-2.13716257993463,-1.75652266999644,-8.76975164161761,-6.71525443979611,-5.62000958371074,-4.88105307899655,-4.29375387444763,-3.78990345105741,-3.337430198701,-2.91814629839824,-2.52028687887292,-2.13535328609262,-1.75652266999644,-1.37769205390025,-0.992758461119955,-0.594899041594636,-0.175615141291869,0.276858111064533,0.780708534454755,1.36800773900368,2.10696424371786,3.20220909980323,5.25670630162474
887,-7.65828284134903,-2.95837673216529,-9.9716053111717,-7.91710822436511,-6.82186342959377,-6.08290696624787,-5.49560779457714,-4.99175739939349,-4.53928417236745,-4.12000029553705,-3.72214089828471,-3.33720732705377,-2.95837673216529,-2.57954613727681,-2.19461256604588,-1.79675316879354,-1.37746929196313,-0.924996064937101,-0.421145669753446,0.166153501917279,0.905109965263178,2.00035476003452,4.05485184684111
888,-7.00575260973679,-4.30191203098677,-11.3151402156945,-9.26064324439614,-8.16539851120179,-7.42644208940159,-6.83914295075008,-6.33529258389397,-5.88281938230694,-5.46353552904957,-5.06567615416573,-4.68074260457658,-4.30191203098677,-3.92308145739695,-3.5381479078078,-3.14028853292396,-2.72100467966659,-2.26853147807956,-1.76468111122345,-1.17738197257194,-0.438425550771743,0.656819182422602,2.71131615372099
889,-5.5973608852486,-5.60005458356065,-12.6132823707236,-10.5587855158844,-9.46354084477396,-8.72458446486151,-8.13728535950104,-7.63343502120569,-7.1809618452671,-6.76167801577684,-6.36381866344565,-5.97888513567646,-5.60005458356065,-5.22122403144485,-4.83629050367565,-4.43843115134447,-4.0191473218542,-3.56667414591562,-3.06282380762026,-2.4755247022598,-1.73656832234735,-0.641323651236944,1.41317320360229
890,-7.1013047934976,-6.72160833097604,-13.7348357158506,-11.6803389788601,-10.5850943705745,-9.84613803304958,-9.2588389613774,-8.75498865198358,-8.30251550199948,-7.88323169655991,-7.48537236705049,-7.10043886136161,-6.72160833097604,-6.34277780059047,-5.95784429490159,-5.55998496539217,-5.1407011599526,-4.68822800996849,-4.18437770057468,-3.5970786289025,-2.8581222913776,-1.76287768309193,0.29161905389855
891,-7.63933090414367,-7.58188767640808,-14.595114652907,-12.5406180355485,-11.4453734910382,-10.7064171965423,-10.1191181590681,-9.6152678790132,-9.16279475537632,-8.74351097435137,-8.34565166800904,-7.96071818473459,-7.58188767640808,-7.20305716808156,-6.81812368480711,-6.42026437846478,-6.00098059743983,-5.54850747380295,-5.04465719374801,-4.45735815627387,-3.71840186177792,-2.62315731726763,-0.568660699909161
892,-2.32789689045045,-8.07620801479647,-15.0894345757272,-13.0349380801078,-11.9396936004961,-11.2007373497869,-10.6134383471131,-10.1095880969138,-9.65711500008819,-9.23783124390787,-8.83997196114066,-8.45503850067541,-8.07620801479647,-7.69737752891753,-7.31244406845228,-6.91458478568507,-6.49530102950474,-6.04282793267912,-5.53897768247979,-4.95167867980601,-4.21272242909685,-3.11747794948519,-1.06298145386575
893,-8.76480143943145,-8.07811496867608,-15.0913411060562,-13.0368447345142,-11.9416003210478,-11.2026441149665,-10.6153451477615,-10.1114949279913,-9.65902185849191,-9.23973812763343,-8.84187886889418,-8.45694543167626,-8.07811496867608,-7.69928450567589,-7.31435106845797,-6.91649180971872,-6.49720807886024,-6.04473500936088,-5.54088478959064,-4.95358582238567,-4.21462961630438,-3.11938520283794,-1.06488883129594
894,-14.0526845430491,-7.66288274504961,-14.6761084504857,-12.6216122054799,-11.5263678594695,-10.7874116989005,-10.2001127678672,-9.69626257912909,-9.2437895374975,-8.82450583246269,-8.42664659822755,-8.04171318471766,-7.66288274504961,-7.28405230538156,-6.89911889187167,-6.50125965763654,-6.08197595260172,-5.62950291097014,-5.12565272223199,-4.53835379119873,-3.79939763062969,-2.70415328461928,-0.649657039613563
895,-8.12573456521758,-6.80982989222408,-13.823055157335,-11.7685590413208,-10.6733147640752,-9.93435864990154,-9.34705975574181,-8.84320959863788,-8.3907365854148,-7.97145290670469,-7.57359369744914,-7.18866030810728,-6.80982989222408,-6.43099947634089,-6.04606608699902,-5.64820687774347,-5.22892319903336,-4.77645018581028,-4.27260002870635,-3.68530113454662,-2.94634502037293,-1.85110074312739,0.203395372886863
896,-2.62218703279261,-5.43400952521776,-12.4472343420797,-10.3927383573782,-9.29749415013501,-8.55853808319155,-7.97123922656892,-7.46738910166848,-7.01491611736513,-6.59563246545346,-6.197773281627,-5.81283991688808,-5.43400952521776,-5.05517913354744,-4.67024576880852,-4.27238658498207,-3.8531029330704,-3.40062994876704,-2.8967798238666,-2.30948096724397,-1.57052490030052,-0.475280693057313,1.57921529164421
897,-3.4667894459503,-3.59942543161649,-10.6126497932009,-8.55815394187112,-7.46290980572789,-6.72395378675524,-6.1366549682583,-5.6328048760663,-5.18033192113614,-4.76104829644311,-4.36318913844447,-3.97825579869427,-3.59942543161649,-3.22059506453871,-2.83566172478851,-2.43780256678987,-2.01851894209684,-1.56604598716668,-1.06219589497468,-0.474897076477734,0.264058942494907,1.35930307863814,3.41379892996794
898,-2.36394601229025,-1.45787460178307,-8.47109850235872,-6.4166027860796,-5.32135872193137,-4.58240275153342,-3.9951039716421,-3.49125391257028,-3.03878098738307,-2.61949739025132,-2.22163825840565,-1.83670494395874,-1.45787460178307,-1.0790442596074,-0.694110945160489,-0.296251813314816,0.123031783816936,0.575504709004146,1.07935476807596,1.66665354796728,2.40560951836523,3.50085358251345,5.55534929879259
899,2.08352482953801,0.896359697779355,-6.1168637376906,-4.06236815766231,-2.96712416614891,-2.22816824475732,-1.64086950381471,-1.13701947815742,-0.684546582977486,-0.265263013651946,0.13259609180835,0.517529380727103,0.896359697779355,1.27519001483161,1.66012330375036,2.05798240921066,2.4772659785362,2.92973887371613,3.43358889937342,4.02088764031603,4.75984356170762,5.85508755322102,7.90958313324931
900,2.96699791938393,3.36458843741281,-3.64863453073521,-1.59413908760701,-0.498895169074524,0.240060703077176,0.82735940488549,1.33120939696904,1.78368226199871,2.20296580338554,2.60082488233474,2.98575814560369,3.36458843741281,3.74341872922194,4.12835199249089,4.52621107144009,4.94549461282692,5.39796747785659,5.90181746994014,6.48911617174845,7.22807204390015,8.32331596243263,10.3778114055608
901,5.18697069291592,5.77066543285487,-1.24255706777245,0.811938238397448,1.90718208391796,2.64613790680883,3.2334365694662,3.73728652796172,4.18975936282832,4.60904287626455,5.00690192869137,5.39183516629962,5.77066543285487,6.14949569941012,6.53442893701837,6.93228798944519,7.35157150288142,7.80404433774802,8.30789429624354,8.89519295890091,9.63414878179178,10.7293926273123,12.7838879334822
902,9.4346353301856,7.9857640030746,0.972541968132903,3.02703713788207,4.1222809106772,4.8612366845006,5.44853530816069,5.95238523320003,6.40485803802193,6.82414152361729,7.22200054962583,7.60693376167409,7.9857640030746,8.36459424447511,8.74952745652337,9.14738648253191,9.56666996812726,10.0191427729492,10.5229926979885,11.1102913216486,11.849247095472,12.9444908682671,14.9989860380163
903,8.23459040568005,9.89516101751851,2.88193944449824,4.93643447892939,6.03167817958698,6.77063390473952,7.35793248971757,7.86178238157115,8.31425515659121,8.73353861457073,9.13139761437453,9.51633080106941,9.89516101751851,10.2739912339676,10.6589244206625,11.0567834204663,11.4760668784458,11.9285396534659,12.4323895453194,13.0196881302975,13.75864385545,14.8538875561076,16.9083825905388
904,11.3205888027577,11.3274817255555,4.31426060898025,6.36875550969766,7.46399913907296,8.20295481613167,8.79025336288627,9.29410322194753,9.74657596751909,10.1658593982102,10.5637183721199,10.948651533762,11.3274817255555,11.706311917349,12.0912450789911,12.4891040529008,12.9083874835919,13.3608602291634,13.8647100882247,14.4520086349793,15.190964312038,16.2862079414133,18.3407028421307
905,16.3788044160978,12.2306616843646,5.21744101735712,7.27193578637547,8.36717934554248,9.106134975232,9.69343348433907,10.1972833111021,10.6497560276688,11.0690394314826,11.4668983798885,11.8518315168552,12.2306616843646,12.609491851874,12.9944249888408,13.3922839372466,13.8115673410604,14.2640400576271,14.7678898843902,15.3551883934972,16.0941440231867,17.1893875823537,19.2438823513721
906,8.76673474498656,12.5585330520892,5.54531282675258,7.59980746638522,8.69505095657718,9.43400653972957,10.0213050118504,10.5251548068825,10.9776274949539,11.3969108723626,11.7947697957125,12.1797029084373,12.5585330520892,12.937363195741,13.3222963084659,13.7201552318158,14.1394386092244,14.5919112972958,15.095761092328,15.6830595644488,16.4220151476012,17.5172586377931,19.5717532774258
907,16.9693767797159,12.1567774962458,5.14355770408664,7.1980522168217,8.29329563936504,9.03225117687522,9.61954961272106,10.1233993766325,10.5758720367566,10.9951553882678,11.3930142870436,11.7779473759928,12.1567774962458,12.5356076164989,12.9205407054481,13.3183996042239,13.7376829557351,14.1901556158592,14.6940053797706,15.2813038156165,16.0202593531266,17.11550277567,19.169997288405
908,9.803299790257,11.1860883808653,4.17286901322843,6.22736340160138,7.32260675784773,8.06156225062765,8.6488606509233,9.15271038433583,9.60518301707093,10.0244663432022,10.422325217895,10.8072582835434,11.1860883808653,11.5649184781871,11.9498515438356,12.3477104185283,12.7669937446596,13.2194663773947,13.7233161108072,14.3106145111029,15.0495700038828,16.1448133601292,18.1993077485021
909,11.3716004874903,9.5379109248749,2.52469197336343,4.57918623983412,5.67442953109484,6.41338498002925,7.00068334547789,7.50453304899478,7.95700565488268,8.37628895613604,8.77414780722204,9.15908085003073,9.5379109248749,9.91674099971907,10.3016740425278,10.6995328936138,11.1188161948671,11.571288800755,12.0751385042719,12.6624368697205,13.401392318655,14.4966356099157,16.5511298763864
910,5.47222248182026,7.37465169290959,0.36143314976434,2.4159272966058,3.51117052409261,4.25012592999907,4.83742426125045,5.34127393542915,5.79374651497044,6.21302979180974,6.61088861972919,6.99582164012397,7.37465169290959,7.75348174569522,8.13841476609,8.53627359400945,8.95555687084875,9.40802945039004,9.91187912456874,10.4991774558201,11.2381328617266,12.3333760892134,14.3878702360548
911,9.56347836578758,4.73019073776137,-2.28302740381794,-0.22853337461361,0.866709790161281,1.60566515375631,2.19296345137991,2.69681309670896,3.14928565034238,3.56856890317417,3.96642770831285,4.35136070666696,4.73019073776137,5.10902076885577,5.49395376720988,5.89181257234856,6.31109582518036,6.76356837881378,7.26741802414282,7.85471632176642,8.59367168536145,9.68891485013634,11.7434088793407
912,5.21568384644985,1.83254135237851,-5.18067639322779,-3.12618248002216,-2.03093937708575,-1.29198405521284,-0.704685790748667,-0.200836173867452,0.251636354218934,0.670919583377593,1.06877836605278,1.45371134267321,1.83254135237851,2.21137136208381,2.59630433870424,2.99416312137943,3.41344635053809,3.86591887862448,4.36976849550569,4.95706675996987,5.69602208184277,6.79126518477919,8.84575909798482
913,-2.02891224502275,-1.25535956582024,-8.26857691967182,-6.21408312122916,-5.11884007947246,-4.37988479887722,-3.79258656721922,-3.28873697848279,-2.83626447567128,-2.41698126993357,-2.01912250948256,-1.63418955436429,-1.25535956582024,-0.876529577276192,-0.49159662215792,-0.093737861706914,0.3255453440308,0.778017846842304,1.28186743557874,1.86916566723674,2.60812094783198,3.70336398958867,5.75785778803134
914,-7.25845268673121,-4.40710926555877,-11.4203262304167,-9.36583254592815,-8.27058956491997,-7.53163432531147,-6.94433612622844,-6.44048656543842,-5.98801408772366,-5.56873090524183,-5.17087216685837,-4.78593923309072,-4.40710926555877,-4.02827929802683,-3.64334636425917,-3.24548762587571,-2.82620444339388,-2.37373196567912,-1.8698824048891,-1.28258420580607,-0.54362896619757,0.551614014810601,2.60610769929913
915,-6.43407478964613,-7.44822655505098,-14.4614431322212,-12.4069495613042,-11.3117066408406,-10.5727514420813,-9.98545327546382,-9.48160374252639,-9.02913128982412,-8.60984813052008,-8.21198941413009,-7.82705650164136,-7.44822655505098,-7.06939660846059,-6.68446369597186,-6.28660497958187,-5.86732182027783,-5.41484936757556,-4.91099983463814,-4.3237016680207,-3.58474646926133,-2.48950354879773,-0.435009977880743
916,-4.26917980273359,-10.1754436066898,-17.1886597961066,-15.1341663387804,-14.0389234788716,-13.2999683209683,-12.712670186822,-12.2088206817419,-11.7563482540564,-11.337065117934,-10.9392064235413,-10.5542735323351,-10.1754436066898,-9.79661368104452,-9.41168078983833,-9.01382209544553,-8.59453895932322,-8.14206653163768,-7.63821702655757,-7.05091889241124,-6.31196373450793,-5.21672087459917,-3.16222741727299
917,-8.26504263522145,-12.4519716003422,-19.4651874007257,-17.4106940573653,-16.3154512582112,-15.5764961412988,-14.9891980397308,-14.4853485625999,-14.0328761600137,-13.6135930471496,-13.2157343748266,-12.8308015049732,-12.4519716003422,-12.0731416957112,-11.6882088258578,-11.2903501535348,-10.8710670406707,-10.4185946380844,-9.9147451609536,-9.32744705938555,-8.58849194247316,-7.49324914331911,-5.43875579995866
918,-10.8258407219406,-14.2404824878775,-21.2536978969561,-19.1992046682269,-18.1039619301823,-17.3650068545002,-16.7777087857006,-16.2738593366823,-15.8213869593419,-15.4021038698719,-15.0042452197475,-14.6193123713716,-14.2404824878775,-13.8616526043835,-13.4767197560075,-13.0788611058832,-12.6595780164132,-12.2071056390728,-11.7032561900544,-11.1159581212549,-10.3770030455727,-9.28176030752816,-7.22726707879891
919,-17.9695149212672,-15.459784072602,-22.4729990873863,-20.418505974164,-19.3232632976957,-18.5843082635588,-17.9970102277781,-17.493160807087,-17.0406884551853,-16.6214053892881,-16.223546761532,-15.8386139347976,-15.459784072602,-15.0809542104063,-14.696021383672,-14.2981627559159,-13.8788796900186,-13.426407338117,-12.9225579174258,-12.3352598816451,-11.5963048475083,-10.50106217104,-8.44656905781769
920,-13.2909695523077,-16.1209149063718,-23.1341295234641,-21.079636526744,-19.9843939123827,-19.2454389201491,-18.6581409176718,-18.1542915255519,-17.7018191993082,-17.2825361571869,-16.8846775519918,-16.4997447470855,-16.1209149063718,-15.7420850656581,-15.3571522607517,-14.9592936555567,-14.5400106134353,-14.0875382871916,-13.5836888950718,-12.9963908925945,-12.2574359003609,-11.1621932859995,-9.10770028927947
921,-18.0958939516489,-16.1106466087358,-23.1238608246563,-21.0693679454579,-19.9741253937469,-19.2351704437832,-18.6478724749007,-18.1440231116022,-17.6915508112409,-17.2722677931035,-16.8744092106669,-16.4894764277796,-16.1106466087358,-15.731816789692,-15.3468840068047,-14.9490254243681,-14.5297424062307,-14.0772701058694,-13.5734207425709,-12.9861227736884,-12.2471678237247,-11.1519252720137,-9.09743239281534
922,-15.076753014058,-15.5599111973473,-22.5731250088553,-20.5186322481279,-19.4233897595734,-18.684434852221,-18.0971369172047,-17.5932875829603,-17.1408153086906,-16.7215323147309,-16.3236737552365,-15.9387409945461,-15.5599111973473,-15.1810814001485,-14.7961486394581,-14.3982900799637,-13.979007086004,-13.5265348117343,-13.0226854774899,-12.4353875424736,-11.6964326351212,-10.6011901465667,-8.54669738583935
923,-8.56988306892082,-14.4623730686937,-21.4755864730824,-19.421093831619,-18.3258514066437,-17.5868965421879,-16.9995986412643,-16.4957493362686,-16.043277088265,-15.6239941186448,-15.2261355822463,-14.8412028439013,-14.4623730686937,-14.0835432934861,-13.6986105551412,-13.3007520187426,-12.8814690491224,-12.4289968011188,-11.9251474961231,-11.3378495951996,-10.5988947307438,-9.50365230576846,-7.44915966430507
924,-7.22439741621262,-12.8836925159362,-19.8969055112793,-17.8424129896442,-16.7471706285488,-16.0082158071926,-15.4209179405232,-14.9170686649144,-14.4645964433013,-14.0453134981358,-13.6474549849423,-13.2625222690485,-12.8836925159362,-12.5048627628238,-12.1199300469301,-11.7220715337366,-11.3027885885711,-10.8503163669579,-10.3464670913492,-9.7591692246798,-9.02021440332355,-7.92497204222821,-5.87047952059306
925,-15.2409710645912,-10.996256133066,-18.0094687183981,-15.9549763168741,-14.8597340198095,-14.1207792416545,-13.53348140932,-13.0296321631677,-12.5771599680073,-12.1578770473541,-11.7600185574205,-11.3750858640309,-10.996256133066,-10.617426402101,-10.2324937087114,-9.83463521877781,-9.41535229812467,-8.96288010296425,-8.45903085681188,-7.87173302447746,-7.13277824632245,-6.03753594925788,-3.98304354773378
926,-6.16992659497108,-9.02453862481461,-16.0377508002314,-13.9832585187903,-12.8880162857416,-12.1490615507778,-11.5617637527703,-11.0579145360675,-10.6054423673536,-10.1861594712072,-9.78830100452797,-9.40336833363734,-9.02453862481461,-8.64570891599188,-8.26077624510125,-7.86291777842207,-7.44363488227561,-6.99116271356175,-6.48731349685888,-5.90001569885144,-5.16106096388762,-4.06581873083889,-2.01132644939787
927,-9.95133845579342,-6.93863555357368,-13.9518473202437,-11.8973551585434,-10.802112989328,-10.0631582974322,-9.47586053365388,-8.97201134631654,-8.51953920397384,-8.10025633226418,-7.70239788877314,-7.31746524031731,-6.93863555357368,-6.55980586683004,-6.17487321837421,-5.77701477488317,-5.35773190317351,-4.90525976083081,-4.40141057349347,-3.81411280971515,-3.07515811781938,-1.97991594860397,0.0745762130963383
928,-0.914027129378167,-4.99802439264282,-12.0112357527321,-9.95674371013796,-8.86150160441763,-8.12254695536168,-7.53524922563109,-7.03140006750368,-6.57892795139239,-6.15964510399005,-5.76178668356428,-5.37685405742435,-4.99802439264282,-4.61919472786129,-4.23426210172136,-3.83640368129559,-3.41712083389325,-2.96464871778196,-2.46079955965455,-1.87350182992397,-1.13454718086802,-0.039305075147686,2.01518696744642
929,-2.39822230087363,-3.19881940168539,-10.2120303581994,-8.15753843383102,-7.0622963911364,-6.32334178460359,-5.73604408866906,-5.23219495953565,-4.77972286946186,-4.36044004618716,-3.96258164865615,-3.57764904466717,-3.19881940168539,-2.81998975870362,-2.43505715471464,-2.03719875718363,-1.61791593390892,-1.16544384383514,-0.661594714701733,-0.0742970187671945,0.664657587765608,1.75989963046023,3.81439155482859
930,-6.1625100793029,-1.74639528817382,-8.75960584473109,-6.70511403752844,-5.60987205729442,-4.87091749290349,-4.28361983046198,-3.7797707300626,-3.32729866579287,-2.90801586642947,-2.51015749158794,-2.1252249095513,-1.74639528817382,-1.36756566679633,-0.982633084759694,-0.584774709918167,-0.165491910554761,0.28698015371497,0.790829254114345,1.37812691655586,2.11708148094678,3.2123234611808,5.26681526838345
931,1.09225601827659,-0.737358361264939,-7.75056852181953,-5.69607683062427,-4.60083491223336,-3.86188038956769,-3.27458276028809,-2.77073368833868,-2.31826164961789,-1.89897887392939,-1.50112052155304,-1.11618796125172,-0.737358361264939,-0.358528761278162,0.0264037990231624,0.424262151399517,0.843544927088015,1.2960169658088,1.79986603775821,2.38716366703781,3.12611818970349,4.22136010809439,6.27585179928965
932,-1.01254903464667,-0.108027018106468,-7.12123678664011,-5.06674521028581,-3.97150335311619,-3.23254887175623,-2.6452512753051,-2.1414022315196,-1.68893021809087,-1.26964746583923,-0.871789135702169,-0.486856596917615,-0.108027018106468,0.27080256070468,0.655735099489235,1.0535934296263,1.47287618187794,1.92534819530666,2.42919723909217,3.0164948355433,3.75544931690326,4.85069117407287,6.90518275042717
933,4.94386302654581,0.038206869597802,-6.9750025106081,-4.92051104801285,-3.82526925148776,-3.08631481104437,-2.49901724711244,-1.99516823122551,-1.54269624285057,-1.12341351381499,-0.725555205707703,-0.34062268823721,0.038206869597802,0.417036427432814,0.801968944903308,1.1998272530106,1.61910998204617,2.07158197042112,2.57543098630804,3.16272855023998,3.90168299068336,4.99692478720845,7.0514162498037
934,5.41713703275181,-0.198736873260918,-7.21194586824012,-5.15745451849548,-4.06221278213064,-3.32325838227708,-2.73596085060466,-2.23211186239352,-1.77963989887229,-1.36035719286738,-0.962498906613941,-0.577566410287303,-0.198736873260918,0.180092663765468,0.565025160092107,0.962883446345546,1.38216615235045,1.83463811587168,2.33848710408282,2.92578463575525,3.6647390356088,4.75998077197365,6.81447212171829
935,-4.39301818582883,-0.821190414374421,-7.83439902636372,-5.77990778881444,-4.68466611226052,-3.94571175276111,-3.35841425316088,-2.85456529246483,-2.402093353653,-1.98281067054504,-1.58495240601856,-1.200019930713,-0.821190414374421,-0.442360898035838,-0.0574284227302841,0.340429841796196,0.759712524904159,1.21218446371599,1.71603342441204,2.30333092401227,3.04228528351168,4.13752696006559,6.19201819761488
936,-3.0343578272946,-1.8486384717472,-8.8618467018945,-6.80735557620429,-5.71211395928203,-4.97315964001582,-4.38586217239167,-3.88201323912824,-3.42954132495175,-3.0102586646721,-2.61240042180746,-2.22746796745999,-1.8486384717472,-1.46980897603442,-1.08487652168694,-0.687018278822302,-0.267735618542654,0.184736295633833,0.688585228897264,1.27588269652142,2.01483701578763,3.11007863270989,5.1645697584001
937,-5.36359667954712,-3.06731272307691,-10.0805205712766,-8.02602955747643,-6.93078800020232,-6.19183372118043,-5.60453628554119,-5.10068737971796,-4.64821549018363,-4.22893285273861,-3.83107463154179,-3.4461421981582,-3.06731272307691,-2.68848324799563,-2.30355081461203,-1.90569259341521,-1.48640995597019,-1.03393806643586,-0.530089160612633,0.0572082750266123,0.7961625540485,1.89140411132261,3.94589512512282
938,-6.71821454651848,-4.39433818274219,-11.4075456475401,-9.35305474605591,-8.25781324865705,-7.51885901003271,-6.93156160650016,-6.42771272822162,-5.97524086342326,-5.55595824889981,-5.15810004945333,-4.77316763711342,-4.39433818274219,-4.01550872837096,-3.63057631603106,-3.23271811658457,-2.81343550206112,-2.36096363726276,-1.85711475898422,-1.26981735545167,-0.530863116827335,0.564378380571518,2.6188692820557
939,-4.91925741892505,-5.69411311105395,-12.7073201896272,-10.652829401286,-9.55758796420323,-8.81863376627387,-8.23133639508439,-7.72748754455333,-7.27501570467307,-6.85573311323995,-6.45787493570393,-6.07294254456265,-5.69411311105395,-5.31528367754525,-4.93035128640397,-4.53249310886795,-4.11321051743482,-3.66073867755456,-3.1568898270235,-2.56959245583402,-1.83063825790466,-0.735396820821896,1.31909396751935
940,-5.60271651259912,-6.81218101417594,-13.8253877023919,-11.7708970284043,-10.675655652283,-9.93670149548406,-9.34940415698374,-8.84555533449707,-8.39308351980153,-7.97380095170581,-7.5759427963147,-7.19101042659888,-6.81218101417594,-6.43335160175301,-6.04841923203719,-5.65056107664607,-5.23127850855035,-4.77880669385481,-4.27495787136814,-3.68766053286782,-2.94870637606888,-1.85346499994759,0.20102567404005
941,-10.1822755061404,-7.66013622652577,-14.6733425190785,-12.6188519609989,-11.5236106466677,-10.7846565315582,-10.1973592261914,-9.69351043213027,-9.24103864296178,-8.82175609852067,-8.42389796557547,-8.03896561757634,-7.66013622652577,-7.28130683547521,-6.89637448747607,-6.49851635453088,-6.07923381008977,-5.62676202092127,-5.12291322686017,-4.53561592149334,-3.79666180638388,-2.7014204920527,-0.646929933973
942,-6.72466567041895,-8.18061693408747,-15.193822824709,-13.1393323843735,-12.0440911328112,-11.3051370600517,-10.7178397883432,-10.213991023158,-9.76151925992097,-9.34223673950921,-8.94437862936551,-8.55944630342708,-8.18061693408747,-7.80178756474786,-7.41685523880943,-7.01899712866573,-6.59971460825397,-6.14724284501692,-5.64339407983171,-5.05609680812324,-4.31714273536371,-3.22190148380149,-1.16741104346593
943,-12.5759929406226,-8.22435504138408,-15.237560523122,-13.1830702025673,-12.0878290148597,-11.3488749851827,-10.7615777477148,-10.2577290119049,-9.80525727504789,-9.38597477908111,-8.98811669213332,-8.6031843886372,-8.22435504138408,-7.84552569413096,-7.46059339063484,-7.06273530368705,-6.64345280772028,-6.19098107086321,-5.68713233505337,-5.09983509758549,-4.36088106790842,-3.26563988020091,-1.21114955964616
944,-3.14841648848009,-7.84121033539745,-14.8544154009472,-12.7999252023131,-11.704684079601,-10.9657300937761,-10.3784328911605,-9.87458418525079,-9.42211247524498,-9.0028300041599,-8.6049719408224,-8.22003966016951,-7.84121033539745,-7.46238101062539,-7.0774487299725,-6.679590666635,-6.26030819554991,-5.8078364855441,-5.30398777963441,-4.7166905770188,-3.97773659119385,-2.88249546848178,-0.828005269847672
945,-8.55672722674194,-6.87424401046678,-13.8874486525418,-11.8329585779629,-10.7377175213842,-9.99876358017914,-9.411466413026,-8.90761773753995,-8.45514605485551,-8.03586360908774,-7.6380055697739,-7.25307331236418,-6.87424401046678,-6.49541470856938,-6.11048245115966,-5.71262441184582,-5.29334196607805,-4.84087028339361,-4.33702160790756,-3.74972444075441,-3.01077049954935,-1.91552944297066,0.138960631608211
946,-3.77002666138002,-5.49573392869292,-12.5089381404114,-10.4544481919038,-9.35920720253315,-8.62025330667306,-8.03295617555868,-7.52910753099066,-7.07663587607158,-6.65735345603255,-6.25949544113277,-5.87456320734394,-5.49573392869292,-5.1169046500419,-4.73197241625306,-4.33411440135328,-3.91483198131426,-3.46236032639517,-2.95851168182716,-2.37121455071277,-1.63226065485269,-0.537019665482088,1.51747028302558
